northing,easting,zone
"4790729,339","513627,0555",30
"4792203,884","512896,4099",30
,,30
"4793073,157","513754,2005",30
"4792669,491","513336,4195",30
"4792517,839","513585,7252",30
"4790746,531","514911,7688",30
"4791492,639","514374,9744",30
4791921,"514015,1039",30
"4790350,357","513265,0918",30
"4790362,682","513187,3437",30
"4792668,432","515385,2148",30
"4792598,714","515379,0971",30
"4791230,851","514906,3099",30
"4791732,815","513993,2153",30
"4792067,115","513770,6231",30
"4792538,335","512852,4612",30
"4792718,476","513879,3878",30
,,30
"4791201,656","513399,8719",30
"4791188,219","512737,9538",30
"4792845,54","513190,7824",30
,,30
"4790912,242","513555,205",30
"4791280,036","513162,5988",30
"4790819,091","514960,2584",30
"4789100,436","514542,3438",30
"4791612,779","513298,7594",30
"4790366,203","513654,4612",30
"4791230,455","513357,8757",30
"4790747,457","514602,8864",30
"4791402,146","513432,6396",30
"4792630,667","513215,4139",30
"4791384,582","513427,4788",30
"4791399,572","513465,1243",30
"4791378,479","513447,0383",30
"4791505,624","513878,8469",30
"4792881,805","513174,1913",30
"4790799,53","513893,2136",30
"4796558,15","506988,74",30
"4792560,418","514124,5161",30
"4792132,946","512795,0791",30
"4791795,52","513031,4736",30
"4792187,503","512654,3796",30
"4790753,55","513479,4445",30
,,30
"4791990,466","513133,7694",30
"4790363,996","513719,663",30
"4791966,088","512637,1919",30
"4791625,149","513574,3338",30
"4792084,12","513580,0813",30
"4792311,988","513539,689",30
"4790735,324","513738,6474",30
"4792276,553","512826,7401",30
"4792141,049","512764,4872",30
,,30
"4790418,874","513703,8364",30
"4791999,587","513801,9296",30
"4792326,277","514265,7864",30
"4772818,944","507310,8212",30
"4773115,292","507426,5788",30
"4772240,929","507766,1191",30
"4772849,656","507217,7915",30
"4772222,623","507014,7185",30
"4771381,71","511274,71",30
4771599,510002,30
"4790445,085","513442,0027",30
"4792485,56","513323,72",30
"4792355,99","514025,83",30
"4791159,45","513069,8",30
"4796231,2","507000,5541",30
"4795461,234","506256,987",30
,,30
"4795498,889","508671,2101",30
"4795664,747","505614,2174",30
"4797092,059","506992,2956",30
"4796370,798","505393,1579",30
"4795578,339","505867,4897",30
"4795760,029","505251,0195",30
"4796066,18","505663,52",30
"4797457,073","507794,5588",30
"4795741,642","504855,2438",30
"4796195,466","505620,3291",30
"4795701,316","505330,3555",30
"4797526,365","507573,383",30
"4796061,138","504666,2417",30
"4796126,512","504972,4432",30
"4797591,432","507330,1768",30
"4793708,215","506947,1921",30
"4796063,772","506111,9093",30
"4795366,274","506911,3924",30
"4793406,269","506863,9597",30
"4795705,005","506665,0751",30
"4793735,739","507652,1887",30
"4796156,714","505684,7424",30
"4795572,055","508454,6326",30
"4795770,668","506386,2627",30
"4795779,937","506384,7538",30
"4796330,328","506428,8447",30
"4796265,098","506441,9385",30
"4797856,51","507865,42",30
"4795853,185","505241,0532",30
"4794086,03","506942,1259",30
,,30
"4795429,213","506876,0666",30
"4797960,413","508027,3028",30
"4795737,459","507003,6922",30
"4795764,036","507903,1341",30
"4796110,572","506418,1529",30
"4797389,333","507147,2343",30
"4795450,364","506666,0598",30
"4796562,069","507013,6083",30
"4796565,288","506926,8218",30
"4796432,509","505989,2198",30
"4796153,685","505832,9684",30
"4795332,752","508279,153",30
"4795173,819","508275,0442",30
"4796994,716","507521,1694",30
"4796191,699","505296,2195",30
"4795544,321","505572,0764",30
"4796240,693","504973,9015",30
"4796207,916","505214,5009",30
"4795351,76","506090,0241",30
"4798173,258","506240,9989",30
"4796030,693","506346,7889",30
,,30
"4796101,618","505513,8302",30
"4796425,418","505722,7074",30
"4795895,659","505506,2652",30
,,30
,,30
"4795526,291","508672,1297",30
"4795367,201","506845,7066",30
"4795515,142","504573,4513",30
"4797686,72","507189,9971",30
"4795195,329","506249,0735",30
"4795991,899","504806,9651",30
"4796763,728","505100,1318",30
"4796763,728","505100,1318",30
"4795902,129","505302,6569",30
"4796649,62","506990,9975",30
"4795590,927","505476,4584",30
"4796577,935","505969,9551",30
"4795902,129","505302,6569",30
"4795394,363","506694,8449",30
"4795649,109","506352,5387",30
"4795716,193","505534,9981",30
"4795712,71","505526,8913",30
"4797712,849","507770,6398",30
"4795621,334","505502,8555",30
"4796285,106","506356,0239",30
"4795846,149","504921,0259",30
"4795704,985","507875,2579",30
"4797438,715","507349,3699",30
"4796947,063","505089,929",30
"4795657,96","508428,9583",30
"4795656,591","506772,3237",30
"4795571,073","508448,6039",30
,,30
"4797409,591","507175,5795",30
"4797409,591","507175,5795",30
,,30
"4795670,894","505446,5237",30
"4796274,939","506342,4068",30
"4794814,749","504580,263",30
"4796061,923","506137,2284",30
"4797925,397","507956,2577",30
"4795834,408","507036,3784",30
"4797079,124","506880,9689",30
"4793901,646","507302,5849",30
"4795681,772","505455,4366",30
"4795929,629","505622,2855",30
"4795971,406","505597,2338",30
"4795596,285","505864,8814",30
"4795288,019","508190,1248",30
"4793327,289","507512,732",30
"4796193,094","505403,2592",30
"4796083,443","505975,6438",30
"4795828,458","507027,5123",30
"4795684,641","505454,9786",30
"4797313,859","507217,7877",30
"4797525,514","507063,1748",30
"4795717,834","505284,4335",30
"4796378,054","505388,7772",30
"4795837,045","506894,3165",30
"4795590,27","505865,0012",30
"4796066,284","506153,3234",30
"4797300,786","507086,5401",30
"4795317,411","505782,9167",30
"4797728,42","508293,0279",30
"4797728,42","508293,0279",30
"4795650,645","505283,8305",30
"4796778,248","506190,0393",30
"4795572,608","506867,9386",30
"4796214,39","505599,4096",30
"4796281,08","507011,9928",30
"4797113,725","506882,3797",30
"4795788,753","505567,7568",30
"4795788,753","505567,7568",30
"4795559,992","507951,9974",30
"4795559,992","507951,9974",30
"4795607,809","507951,2887",30
"4795607,809","507951,2887",30
"4796039,52","506340,1375",30
"4796039,52","506340,1375",30
"4797457,7","507379,1484",30
"4797457,7","507379,1484",30
"4797272,4","507742,0872",30
"4797272,4","507742,0872",30
"4797076,934","507516,1374",30
"4797076,934","507516,1374",30
"4782084,739","538166,9023",30
"4781329,53","538578,0476",30
"4783758,269","537375,3016",30
"4782835,842","539686,5861",30
"4781631,587","538300,2328",30
"4781860,712","538550,0479",30
"4784442,932","536922,6548",30
"4784442,932","536922,6548",30
"4784483,805","537571,9717",30
"4781864,364","538319,0704",30
"4781892,694","538243,7439",30
"4782592,936","538807,0494",30
"4781859,005","538254,636",30
"4782021,72","538243,77",30
"4775431,703","527579,52",30
"4776835,08","526700,17",30
"4776240,937","527273,5636",30
"4775417,678","527672,3655",30
"4775594,949","527514,0107",30
"4775395,434","527771,2164",30
"4776338,56","527346,5933",30
"4775913,353","526986,3683",30
"4776213,856","527563,878",30
"4776215,036","527563,2735",30
,,30
"4776193,531","527049,3222",30
"4776339,995","527348,5453",30
"4776338,259","527347,6729",30
"4776338,259","527347,6729",30
"4790670,289","540697,401",30
"4791128,981","540306,7055",30
"4790373,806","539963,8565",30
"4792300,672","544560,6688",30
"4791112,572","540883,8124",30
"4789216,652","540433,6607",30
"4790667,368","541004,8007",30
"4793224,43","542463,113",30
"4789278,621","538572,6269",30
"4790966,286","540610,183",30
"4787439,706","541418,7322",30
"4792417,277","540847,8697",30
"4793145,376","541601,7272",30
"4793519,679","542502,4447",30
"4786756,294","541584,9491",30
,,30
,,30
"4791232,275","540635,6578",30
,,30
"4790975,825","541055,2239",30
,,30
"4791126,806","540296,362",30
,,30
"4791030,55","540615,8909",30
,,30
"4790679,87","540733,1577",30
"4790497,173","541012,2545",30
"4791154,686","540684,9614",30
"4793456,732","542669,6435",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4790684,303","540261,0998",30
,,30
,,30
"4793098,116","529529,4159",30
"4793367,43","541670,9672",30
,,30
"4792777,479","540881,6819",30
"4789789,566","540279,0655",30
"4792419,676","541060,0196",30
,,30
,,30
,,30
,,30
,,30
"4790708,294","540880,8777",30
,,30
"4790651,136","540717,3097",30
"4788707,286","541357,734",30
"4786451,77",540778,30
"4790637,12","540730,47",30
"4804396,093","510217,1027",30
"4803591,056","510620,6729",30
"4803601,398","509755,7313",30
"4803205,4","510973,4009",30
"4803275,028","510106,6154",30
"4803129,648","510704,5063",30
"4805588,939","510107,8882",30
"4803770,818","509898,2951",30
"4803630,005","510595,8404",30
"4803606,627","509738,0101",30
"4806114,937","510786,8005",30
"4803606,888","509734,3769",30
"4803607,968","509734,5854",30
"4805610,855","510631,5955",30
,,30
"4798219,406","496521,8903",30
"4797159,019","496992,7563",30
"4796902,993","496714,6114",30
"4797645,317","495777,7403",30
"4798580,452","495877,38",30
"4803648,647","511839,6648",30
"4805813,055","510756,2807",30
"4803363,778","509935,9243",30
"4806196,543","510422,5837",30
"4803173,323","510690,2771",30
"4805022,21","509983,5117",30
,,30
"4803105,018","510975,6328",30
"4804977,883","510429,7681",30
"4803838,367","511161,2597",30
,,30
"4803044,125","509792,8753",30
"4803209,939","510906,761",30
"4803260,478","510881,1108",30
"4803512,15","511884,4456",30
"4803877,432","509956,3337",30
"4804012,327","511443,4787",30
"4803933,723","510054,8119",30
"4803122,956","510786,3046",30
"4805513,31","510142,5802",30
"4805256,143","509738,4172",30
"4805127,452","509827,5415",30
"4805671,904","510601,934",30
,,30
"4805555,304","510351,9001",30
"4803772,41","509739,7266",30
"4805206,854","509715,754",30
"4803175,2","510491,1271",30
"4805545,843","510256,3455",30
"4803045,218","510215,9826",30
"4803189,759","510813,0173",30
"4803854,65","510479,8985",30
"4803991,218","511136,5343",30
"4803998,258","511701,2103",30
"4805649,516","510545,4974",30
"4805938,805","510641,4779",30
"4803003,632","510974,1265",30
"4803148,773","509711,4333",30
"4804878,963","509786,6548",30
"4803942,279","510749,6063",30
"4803528,336","509637,8412",30
"4803745,875","509878,3607",30
"4804003,685","511513,5074",30
"4803095,108","511046,179",30
"4803211,387","510831,2566",30
"4803567,517","510694,2385",30
,,30
"4803213,157","510760,9869",30
"4803083,757","509308,951",30
"4803183,235","510753,5598",30
"4803122,684","511655,132",30
"4803122,684","511655,132",30
"4803586,576","510422,001",30
"4803586,576","510422,001",30
"4805515,626","510389,4853",30
"4805515,626","510389,4853",30
"4806620,79","510706,92",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4792473,618","529773,694",30
"4787983,709","530375,6835",30
"4792473,618","529773,694",30
"4799253,562","541338,2186",30
"4800419,67","541129,4547",30
"4800156,908","540235,6753",30
"4799535,166","541591,0754",30
"4798987,199","542813,8987",30
"4800401,183","541138,4134",30
"4800411,272","541129,4321",30
"4800406,895","541133,3779",30
"4800416,623","541099,7469",30
"4798927,532","541545,9846",30
"4800466,37","541436,5778",30
"4799975,106","541930,2452",30
"4799450,412","541749,7424",30
"4800300,233","540426,8843",30
"4800222,014","540357,6757",30
"4800479,565","541398,4559",30
"4798611,264","541007,7237",30
"4799091,291","543012,738",30
"4799500,842","541647,695",30
"4801158,776","540782,7836",30
"4800727,959","540458,5181",30
"4801193,926","540610,8547",30
"4800187,5","540271,0528",30
"4800187,5","540271,0528",30
"4799323,537","543048,8404",30
"4800479,565","541398,4559",30
"4800479,565","541398,4559",30
"4800390,944","541701,4917",30
"4800156,908","540235,6753",30
"4800503,999","541465,211",30
"4799306,339","542916,0858",30
"4801245,779","541443,0318",30
,,30
"4802406,146","516102,4151",30
"4802081,259","516604,6875",30
"4802407,777","516101,5379",30
"4801346,516","515789,7098",30
"4802446,648","516163,2272",30
"4799840,784","516398,1218",30
"4800081,681","516547,2639",30
"4801312,435","516134,2145",30
"4802114,793","516596,4827",30
"4802245,865","515726,4303",30
"4803166,354","516895,4858",30
"4799448,653","515818,3182",30
"4799443,456","515819,2",30
"4799503,898","515816,4498",30
"4801429,866","516049,7171",30
"4799492,629","515814,3022",30
"4801792,493","516637,0912",30
"4802644,909","516419,8424",30
"4801185,28","515616,01",30
"4799291,814","516260,8861",30
"4799616,764","516014,5572",30
"4799866,236","515633,5407",30
"4802310,395","515788,8436",30
"4802897,74","516469,0082",30
"4799561,77","516058,4937",30
"4800850,116","515912,9975",30
"4801023,065","515852,8194",30
"4802211,945","515874,8033",30
"4799562,844","516054,3607",30
"4801666,163","516404,7107",30
"4801571,131","516215,9047",30
"4800138,978","516535,8966",30
"4801822,327","516393,1347",30
"4800937,656","515469,3564",30
"4800985,942","515413,3908",30
"4799426,292","515808,9125",30
"4803305,29","516581,0616",30
"4802583,071","515682,2087",30
"4799634,653","516417,7111",30
"4799634,653","516417,7111",30
"4799511,941","516570,1874",30
"4799559,607","515958,7388",30
"4799746,002","516620,3333",30
"4800861,162","516032,8328",30
"4800188,215","515708,21",30
"4802208,856","515763,6576",30
"4801182,759","515612,2031",30
"4801278,687","515980,469",30
"4801073,356","516140,7015",30
"4801073,356","516140,7015",30
"4801485,943","516206,0543",30
"4801485,943","516206,0543",30
"4799594,37","516410,84",30
"4799594,37","516410,84",30
"4794194,642","520104,2205",30
"4794328,953","517695,1923",30
"4794245,556","519199,9882",30
"4794965,553","520464,8103",30
"4794753,776","520689,1106",30
"4795212,562","520516,9549",30
"4794696,432","517899,4365",30
"4795234,722","518203,8527",30
"4795323,255","519463,9644",30
"4795144,493","516985,6511",30
"4794026,51","519764,63",30
"4807081,753","523323,0476",30
,,30
"4806049,786","524367,8366",30
"4805050,742","524654,4103",30
"4806072,942","524236,3139",30
,,30
"4807180,923","523901,3511",30
"4806889,003","523891,9526",30
"4806272,633","523863,6239",30
"4805758,912","524452,4798",30
,,30
"4805440,003","524651,6752",30
"4806777,628","523893,0914",30
,,30
"4806256,766","524270,9031",30
,,30
"4805865,126","524176,3415",30
"4806256,766","524270,9031",30
"4806582,029","524078,1983",30
"4806856,84","524024,81",30
"4800683,637","512196,8949",30
"4802120,39","511797,5397",30
"4799794,586","512257,25",30
"4799980,654","511146,6344",30
"4797451,19","511063,8801",30
"4797602,35","511089,9578",30
"4796741,075","512532,0796",30
"4802025,127","511443,9347",30
"4802029,679","511439,7585",30
"4799473,217","510566,7344",30
"4796801,563","513127,148",30
"4796776,109","513167,0664",30
"4798406,122","512693,8831",30
"4800233,917","512533,6597",30
"4801445,23","515192,84",30
"4799473,217","510566,7344",30
"4798141,172","513420,3188",30
"4797703,13","511295,021",30
"4798869,999","515237,8146",30
"4798466,778","512611,9282",30
"4799961,085","511233,9693",30
"4802135,954","512008,2049",30
"4797000,389","511741,1766",30
"4796597,556","512320,9125",30
"4800420,984","511683,9199",30
"4800527,327","511338,3799",30
"4798246,782","511654,2356",30
"4800202,125","513146,3351",30
"4800053,946","512280,2384",30
"4799082,085","513422,7777",30
"4799338,508","513391,4777",30
"4801993,22","511735,8529",30
"4801567,059","514131,3493",30
"4800582,328","513281,3178",30
"4797066,759","511197,8049",30
"4800382,014","514374,4615",30
"4796543,479","512939,1372",30
"4802024,201","515717,5757",30
,,30
"4803009,544","516125,5478",30
"4799184,017","514498,3069",30
"4801787,916","515173,5331",30
"4801988,594","512386,1819",30
"4803234,694","516068,9537",30
"4798289,056","512472,9706",30
"4801631,396","514415,5276",30
"4797097,211","512731,243",30
"4800141,671","512579,9132",30
"4798757,538","511964,1661",30
"4799643,947","510763,4834",30
"4804889,562","515147,8658",30
"4804676,435","515774,1073",30
,,30
"4799325,537","512007,7597",30
"4801018,239","512639,753",30
"4800580,572","513105,1838",30
"4800141,671","512579,9132",30
"4798869,672","514730,928",30
"4800250,327","512481,8036",30
"4797478,006","511336,3398",30
"4801810,084","514026,8146",30
"4790101,418","487792,5718",30
"4792353,775","488799,5972",30
,,30
"4791567,333","486840,9974",30
"4792435,82","486603,1327",30
"4785878,424","485391,6511",30
"4801490,861","513825,1991",30
"4802085,529","515045,5596",30
"4800071,015","514561,7283",30
"4800665,232","511341,6882",30
"4801755,536","512289,4996",30
"4800112,754","512493,4406",30
"4803735,871","513560,6271",30
"4799519,519","513991,4171",30
"4799854,306","511065,6364",30
"4799706,425","511287,0015",30
"4797139,77","512320,8743",30
"4799184,017","514498,3069",30
"4799761,96","511441,5164",30
"4796650,361","512920,5706",30
"4797526,323","510114,1246",30
,,30
"4802428,317","514458,4606",30
"4798161,995","512218,2796",30
"4802794,682","515905,0798",30
"4797767,359","512975,8771",30
"4797739,907","511324,5835",30
"4800419,35","511590,7913",30
"4803045,911","516367,8535",30
"4798362,456","514065,2532",30
"4799230,44","511814,2702",30
"4799366,485","512014,2785",30
"4800292,811","511817,5575",30
"4800135,289","512370,0504",30
"4802514,513","514263,9002",30
"4802422,986","514489,2672",30
"4796902,671","512225,2879",30
