_id,URTEA/ANIO,JARDUERA_ZENBAKIA/NUM_ACTUACION,ALTA_DATA/FECHA ALTA,ERABILTZAILEA_EU/USUARIO_EU,ERABILTZAILEA_CAS/USUARIO_CAS,UDALERRIA/MUNICIPIO,HELBIDEA/DIRECCION,ESPEZIE/ESPECIE,KOKALEKUA/UBICACION,ALTUERA/ALTURA,DIAMETROA/DIAMETRO,longitude,latitude,EGOERA_EU/ESTADO_EU,EGOERA_CAS/ESTADO_CAS,ITXIERA_DATA/FECHA CIERRE,ITXIERAKO AGENTEA_EU/AGENTE CIERRE_EU,ITXIERAKO AGENTEA_CAS/AGENTE CIERRE_CAS
1953,2018,1449,2018-07-08 00:00:00,DIMAKO UDALA,AYUNTAMIENTO DIMA,DIMA,LANDABURU,AVISPA ASIÁTICA,CONSTRUCCIÓN,7,30,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-10-08 00:00:00,BASALAN,BASALAN
1954,2018,1387,2018-06-08 00:00:00,DIMAKO UDALA,AYUNTAMIENTO DIMA,DIMA,ITURRIOTZ BARRENA,AVISPA ASIÁTICA,CONSTRUCCIÓN,4,30,"518890,8184","4774895,213",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-10-08 00:00:00,BASALAN,BASALAN
1955,2018,1180,2018-07-30 00:00:00,DIMAKO UDALA,AYUNTAMIENTO DIMA,DIMA,AROSTEGIETA,AVISPA ASIÁTICA,CONSTRUCCIÓN,12,20,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-01-08 00:00:00,BASALAN,BASALAN
1956,2018,790,2018-07-17 00:00:00,DIMAKO UDALA,AYUNTAMIENTO DIMA,DIMA,"ITURRIOTZ AUZOA, 4",AVISPA ASIÁTICA,CONSTRUCCIÓN,20,60,"519048,4171","4775173,044",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-19 00:00:00,BASALAN,BASALAN
1957,2018,691,2018-11-07 00:00:00,DIMAKO UDALA,AYUNTAMIENTO DIMA,DIMA,LANDABURU 5,AVISPA ASIÁTICA,CONSTRUCCIÓN,4,40,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-17 00:00:00,BASALAN,BASALAN
1958,2018,695,2018-11-07 00:00:00,DIMAKO UDALA,AYUNTAMIENTO DIMA,DIMA,LAMINDAO,AVISPA ASIÁTICA,CONSTRUCCIÓN,6,48,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-16 00:00:00,BASALAN,BASALAN
1961,2018,328,2018-12-06 00:00:00,DIMAKO UDALA,AYUNTAMIENTO DIMA,DIMA,BI-4545 1 (48141),AVISPA ASIÁTICA,CONSTRUCCIÓN,4,20,"522596,6054","4776586,315",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-06-14 00:00:00,BASALAN,BASALAN
1962,2018,188,2018-05-23 00:00:00,DIMAKO UDALA,AYUNTAMIENTO DIMA,DIMA,LANDAXOLA ,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,80,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-05-25 00:00:00,BASALAN,BASALAN
1963,2019,201902893,2019-07-16 18:37:12,SUHILTZAILEAK,BOMBEROS,DIMA,BARGONDIA BEKOA 8,"","",,,520788,4775888,ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
1964,2019,113,2019-10-05 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,JOSE MARIA DE IPARRAGIRRE KALEA 4  ,AVISPA COMÚN,CONSTRUCCIÓN,17,10,"529345,4741","4779705,053",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-10-05 00:00:00,UDALA ,AYUNTAMIENTO 
1965,2019,114,2019-10-05 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,"GASTEIZBIDEA1, 3",AVISPA ASIÁTICA,"",7,10,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-05-13 00:00:00,BASALAN,BASALAN
1966,2019,173,2019-05-31 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,RAMON RUBIAL 5 1ºD,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,8,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-03-06 00:00:00,BASALAN,BASALAN
1967,2019,185,2019-03-06 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO, ARRILUZEAGA KALEA  5   03 A,AVISPA ASIÁTICA,CONSTRUCCIÓN,14,5,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-05-06 00:00:00,BASALAN,BASALAN
1968,2019,328,2019-06-26 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,SAN ROKE 11,AVISPA ASIÁTICA,CONSTRUCCIÓN,6,20,"529453,728","4779588,94",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-28 00:00:00,BASALAN,BASALAN
1969,2019,355,2019-06-28 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,FAUSTEBIDE 15   ,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,5,"527049,795","4777815,107",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-05-07 00:00:00,BASALAN,BASALAN
1970,2019,401,2019-04-07 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,FAUSTEBIDE 15,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,2,"529967,2022","4779977,317",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-05-07 00:00:00,BASALAN,BASALAN
1971,2019,720,2019-03-08 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,GASTEIZ BIDEA 10 2ºB,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,15,"529651,5966","4778706,787",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-08 00:00:00,BASALAN,BASALAN
1972,2019,975,2019-08-20 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,INTXAURRONDO 4,AVISPA ASIÁTICA,ARBOLADO,3,4,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-11-13 00:00:00,BASALAN,BASALAN
1973,2019,1051,2019-08-26 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,SAN IGNACIO 3A,AVISPA ASIÁTICA,ARBOLADO,20,30,"529702,5671","4780265,306",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-28 00:00:00,BASALAN,BASALAN
1974,2019,1080,2019-08-27 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,MONTEVIDEO ETORBIDEA 5C  ,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,15,"530007,2688","4779811,307",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-30 00:00:00,BASALAN,BASALAN
1975,2019,1084,2019-08-27 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,LAUBIDETA KALEA Nº 4,AVISPA ASIÁTICA,ARBOLADO,6,30,"530065,3721","4779217,992",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-28 00:00:00,BASALAN,BASALAN
1976,2019,1097,2019-08-28 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,SAN ROKEBIDE N7,AVISPA ASIÁTICA,CONSTRUCCIÓN,7,12,"529967,2022","4779977,317",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-30 00:00:00,BASALAN,BASALAN
1977,2019,1472,2019-09-24 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,JUAN DE OLAZARAN 17,AVISPA ASIÁTICA,ARBOLADO,7,50,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-09-25 00:00:00,BASALAN,BASALAN
1978,2019,131,2019-05-15 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,DURANGO,AVISPA ASIÁTICA,ARBOLADO,1,10,"529869,3338","4779319,973",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-05-16 00:00:00,SUHILTZAILEAK,BOMBEROS
1979,2019,184,2019-03-06 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ASKATASUN ETORBIDEA    17   --02--IZQ ,AVISPA COMÚN,CONSTRUCCIÓN,6,4,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-03-06 00:00:00,SUHILTZAILEAK,BOMBEROS
1980,2019,187,2019-03-06 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,PLAZA PINONDO,AVISPA ASIÁTICA,ARBOLADO,0,3,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-06 00:00:00,SUHILTZAILEAK,BOMBEROS
1981,2019,246,2019-06-16 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,JOSE MARIA IPARRAGUIRRE,ABEJA,CONSTRUCCIÓN,8,1,"526542,0201","4778510,667",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-17 00:00:00,SUHILTZAILEAK,BOMBEROS
1982,2019,312,2019-06-24 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,MURUETATORRE,ABEJA,CONSTRUCCIÓN,2,10,"530082,5096","4780199,496",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-30 00:00:00,SUHILTZAILEAK,BOMBEROS
1983,2019,1015,2019-08-22 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,FAUSTE BEKOA AUZUNEA ETXETALDEA 3A  ,AVISPA ASIÁTICA,CONSTRUCCIÓN,22,25,"530659,5053","4779832,964",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-26 00:00:00,SUHILTZAILEAK,BOMBEROS
1984,2019,1192,2019-04-09 00:00:00,SUHILTZAILEAK,BOMBEROS,DURANGO,"ZUBIAURREA 11, 3º, B",AVISPA ASIÁTICA,CONSTRUCCIÓN,5,10,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-09 00:00:00,SUHILTZAILEAK,BOMBEROS
1985,2019,1334,2019-09-15 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,EGUZKITZA AUZOA AUZOA 16  ,AVISPA COMÚN,CONSTRUCCIÓN,1,30,"529922,7988","4777434,153",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-09-17 00:00:00,SUHILTZAILEAK,BOMBEROS
1986,2018,2691,2018-09-24 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,LAUBIDETA 6,AVISPA ASIÁTICA,ARBOLADO,5,10,"530145,08","4779166,496",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-24 00:00:00,SUHILTZAILEAK,BOMBEROS
1987,2018,2664,2018-09-22 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,KURUTZIAGA,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,45,"530332,0516","4779636,39",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-22 00:00:00,SUHILTZAILEAK,BOMBEROS
1988,2018,2609,2018-09-20 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,JOSE MIEL BARANDIARAN,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,30,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-20 00:00:00,SUHILTZAILEAK,BOMBEROS
1989,2018,2444,2018-09-14 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,TABIRA KALEA 60 (48200),AVISPA ASIÁTICA,CONSTRUCCIÓN,3,20,"529622,6103","4778451,51",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-14 00:00:00,SUHILTZAILEAK,BOMBEROS
1990,2018,2220,2018-05-09 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,SAN IGNACIO 6,AVISPA ASIÁTICA,ARBOLADO,4,30,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-10-09 00:00:00,SUHILTZAILEAK,BOMBEROS
1991,2018,2115,2018-02-09 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ZIARMENDIETA,AVISPA ASIÁTICA,ARBOLADO,3,30,"530850,0425","4779518,355",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-02-09 00:00:00,SUHILTZAILEAK,BOMBEROS
1992,2018,2017,2018-08-28 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,SAN IGNACIO 3B - 6A,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,20,"529543,8011","4780200,569",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-08-28 00:00:00,SUHILTZAILEAK,BOMBEROS
1993,2018,1850,2018-08-22 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ARRIPAUSUETA,AVISPA COMÚN,CONSTRUCCIÓN,5,20,"530300,5605","4780079,884",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-08-22 00:00:00,SUHILTZAILEAK,BOMBEROS
1994,2018,1826,2018-08-21 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ANTSO ESTEGIZ ZUMARDIA 2C (48200),AVISPA ASIÁTICA,CONSTRUCCIÓN,15,50,"530653,5456","4779326,916",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-08-21 00:00:00,SUHILTZAILEAK,BOMBEROS
1995,2018,1461,2018-07-08 00:00:00,SUHILTZAILEAK,BOMBEROS,DURANGO,"ANTSO ESTEGIZ, 25",AVISPA ASIÁTICA,CONSTRUCCIÓN,3,30,"530623,2834","4779197,471",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-08 00:00:00,SUHILTZAILEAK,BOMBEROS
1996,2018,1383,2018-06-08 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,OIÑITURRI Nº 2,AVISPA ASIÁTICA,ARBOLADO,18,40,"529712,6243","4779683,732",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-06-08 00:00:00,SUHILTZAILEAK,BOMBEROS
1997,2018,1118,2018-07-27 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,MOMOTXO KALEA 3,AVISPA COMÚN,CONSTRUCCIÓN,3,50,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-30 00:00:00,SUHILTZAILEAK,BOMBEROS
1998,2018,970,2018-07-23 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ARRILUZEA,AVISPA ASIÁTICA,ARBOLADO,1,2,"529999,5128","4778951,79",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-23 00:00:00,SUHILTZAILEAK,BOMBEROS
1999,2018,849,2018-07-18 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,GALTZARETA 13,AVISPA ASIÁTICA,CONSTRUCCIÓN,6,38,"529597,315","4779502,039",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-18 00:00:00,SUHILTZAILEAK,BOMBEROS
2000,2018,779,2018-07-16 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,TXIBITENA,AVISPA ASIÁTICA,CONSTRUCCIÓN,4,20,"530536,7893","4780037,457",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-17 00:00:00,SUHILTZAILEAK,BOMBEROS
3001,2019,464,2019-11-07 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,"B.º EL CERCO, N.º 2",AVISPA ASIÁTICA,CONSTRUCCIÓN,1,10,"489213,2325","4791950,608",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-11-07 00:00:00,BASALAN,BASALAN
3002,2019,465,2019-11-07 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,"B.º MONTELLANO- ACABAJO, N.º 4",AVISPA ASIÁTICA,ARBOLADO,1,10,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-11-07 00:00:00,BASALAN,BASALAN
3003,2019,494,2019-07-15 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,"SAN PEDRO, N.º 19 - 2.º IZDA",AVISPA ASIÁTICA,CONSTRUCCIÓN,20,20,"491255,7753","4789602,706",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-18 00:00:00,BASALAN,BASALAN
3004,2019,694,2019-01-08 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,"B.º LARREA, N.º 3",AVISPA ASIÁTICA,CONSTRUCCIÓN,8,15,"491255,7753","4789602,706",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-05-08 00:00:00,BASALAN,BASALAN
3005,2019,712,2019-02-08 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,"MONTELLANO-ACABAJO, N.º 3",AVISPA ASIÁTICA,ARBOLADO,2,15,"488462,9684","4793055,723",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-05-08 00:00:00,BASALAN,BASALAN
3006,2019,741,2019-05-08 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,"B.º JARRULLADA, N.º 5",AVISPA ASIÁTICA,ARBOLADO,1,35,"491255,7753","4789602,706",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-08 00:00:00,BASALAN,BASALAN
3007,2019,793,2019-07-08 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,"B.º GARAY, S/N.º",AVISPA ASIÁTICA,ARBOLADO,17,40,"491255,7753","4789602,706",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-08 00:00:00,BASALAN,BASALAN
3008,2019,861,2019-08-13 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,"B.º LARREA, N.º 1",AVISPA ASIÁTICA,CONSTRUCCIÓN,4,12,"491255,7753","4789602,706",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-13 00:00:00,BASALAN,BASALAN
3009,2019,1258,2019-09-09 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,"Bº CASA NUEVA, Nº 5",AVISPA ASIÁTICA,ARBOLADO,3,40,"491255,7753","4789602,706",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-10-09 00:00:00,BASALAN,BASALAN
3010,2019,1175,2019-03-09 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,LA ACEÑA AUZOA 16  ,AVISPA ASIÁTICA,ARBOLADO,20,40,"491366,8955","4790459,037",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-09 00:00:00,BASALAN,BASALAN
3011,2019,1223,2019-06-09 00:00:00,GALDAMESKO UDALA,AYUNTAMIENTO GALDAMES,GALDAMES,LLANO AUZOA 42  ,AVISPA ASIÁTICA,ARBOLADO,2,30,"489576,8185","4790828,351",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-10-09 00:00:00,BASALAN,BASALAN
2001,2018,372,2018-06-16 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ASKATASUN 23 2 E,ABEJA,CONSTRUCCIÓN,12,50,"529384,7475","4779759,515",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-06-17 00:00:00,SUHILTZAILEAK,BOMBEROS
2002,2018,366,2018-06-14 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,TXIBITENA,AVISPA ASIÁTICA,CONSTRUCCIÓN,30,30,"530462,1197","4779957,202",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-06-16 00:00:00,SUHILTZAILEAK,BOMBEROS
2003,2018,320,2018-11-06 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,GALTZARETA 13,AVISPA ASIÁTICA,CONSTRUCCIÓN,200,30,"529597,315","4779502,039",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-06 00:00:00,SUHILTZAILEAK,BOMBEROS
2004,2018,304,2018-07-06 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,KANPATORROSTETA KALEA 9 (48200),ABEJA,ARBOLADO,10,50,"530079,4286","4779616,772",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-08-06 00:00:00,SUHILTZAILEAK,BOMBEROS
2005,2018,295,2018-06-06 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,NAFARROA PLAZA,ABEJA,ARBOLADO,20,50,"530719,9586","4779569,216",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-06-06 00:00:00,SUHILTZAILEAK,BOMBEROS
2006,2018,294,2018-06-06 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ARTEKALEA,ABEJA,CONSTRUCCIÓN,18,35,"529936,8807","4779491,474",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-06-06 00:00:00,SUHILTZAILEAK,BOMBEROS
2007,2018,272,2018-04-06 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,PINONDO PLAZA 7 (48200),AVISPA COMÚN,ARBOLADO,6,65,"529871,5652","4779311,288",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-05-06 00:00:00,SUHILTZAILEAK,BOMBEROS
2008,2019,1869,2019-10-26 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,SANROKE 9,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,25,"529188,3316","4779615,74",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-10-28 00:00:00,BASALAN,BASALAN
2009,2018,4251,2018-12-20 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,MURUETATORRE 3A,AVISPA ASIÁTICA,ARBOLADO,30,40,"","",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-12-26 00:00:00,BASALAN,BASALAN
2010,2018,4242,2018-12-19 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,PINONDO,AVISPA ASIÁTICA,ARBOLADO,20,60,"529859,8033","4779336,154",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-12-26 00:00:00,BASALAN,BASALAN
2011,2018,4253,2018-12-21 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ERRETENTXU,AVISPA ASIÁTICA,ARBOLADO,30,40,"530249,8759","4779506,117",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-12-28 00:00:00,BASALAN,BASALAN
2012,2018,4142,2018-03-12 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,PINONDO 5,AVISPA ASIÁTICA,ARBOLADO,3,10,"529847,921","4779315,513",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-05-12 00:00:00,BASALAN,BASALAN
2013,2018,4020,2018-11-23 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,INTXAURRONDO,AVISPA ASIÁTICA,ARBOLADO,4,5,"530008,7758","4779129,169",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-23 00:00:00,BASALAN,BASALAN
2014,2018,3984,2018-11-21 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ESTANISLAO LABAIRU ,AVISPA ASIÁTICA,ARBOLADO,0,20,"529211,3778","4780007,837",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-23 00:00:00,BASALAN,BASALAN
2015,2018,3853,2018-11-15 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,SAN AGUSTINALDE 10,AVISPA ASIÁTICA,ARBOLADO,1,1,"529910,4275","4779239,643",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-15 00:00:00,BASALAN,BASALAN
2016,2018,3821,2018-11-14 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,JUAN DE OLAZARAN,AVISPA ASIÁTICA,ARBOLADO,4,20,"529873,151","4780331,211",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-12-18 00:00:00,BASALAN,BASALAN
2017,2018,3805,2018-11-13 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,INTXAURRONDO KALEA 34,AVISPA ASIÁTICA,ARBOLADO,7,10,"530004,9326","4779140,633",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-14 00:00:00,BASALAN,BASALAN
2018,2018,3744,2018-09-11 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,MURUETATORRE 3-4,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,10,"","",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-11-13 00:00:00,BASALAN,BASALAN
2019,2018,3179,2018-10-13 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,GASTEIZ BIDEA ,AVISPA ASIÁTICA,ARBOLADO,4,30,"529811,354","4778881,535",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-10-19 00:00:00,BASALAN,BASALAN
2020,2018,3136,2018-10-10 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,EGUZKITZA 12,AVISPA ASIÁTICA,ARBOLADO,5,10,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-10 00:00:00,BASALAN,BASALAN
2021,2018,3137,2018-10-10 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,EGUZKITZA 12,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,30,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-10 00:00:00,BASALAN,BASALAN
2022,2018,2846,2018-09-28 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,"SAN IGNACIO 6A, 6ºA",AVISPA ASIÁTICA,CONSTRUCCIÓN,5,12,"529602,2867","4780269,223",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-02-10 00:00:00,BASALAN,BASALAN
2023,2018,2811,2018-09-27 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ARTEKALE 22,AVISPA ASIÁTICA,CONSTRUCCIÓN,0,20,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-02-10 00:00:00,BASALAN,BASALAN
2024,2018,2695,2018-09-24 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,SAN IGNACIO 4,AVISPA ASIÁTICA,ARBOLADO,6,1,"529506,163","4780154,316",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-25 00:00:00,BASALAN,BASALAN
2025,2018,2610,2018-09-20 00:00:00,DURANGOKO UDALA,AYUNTAMIENTO DURANGO,DURANGO,ZUBIAURREA Nº2,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,8,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-21 00:00:00,BASALAN,BASALAN
